,lat,long,bedrooms,bathrooms,floors,waterfront,grade,condition,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,year_2014,quarter_0,quarter_1,quarter_2,price
3624,47.2015,-122.00299999999999,4,2.0,1.0,1,7,4,1600,10160,1600,0,46,0,0,1,0,0,265000
3625,47.537,-122.178,3,3.5,1.0,1,8,4,2070,11658,1370,700,41,0,0,1,0,0,470000
3626,47.5339,-122.17399999999999,3,2.25,1.0,1,8,4,1740,9488,1180,560,41,0,0,1,0,0,450000
3627,47.3123,-122.389,3,1.75,1.0,1,8,4,1830,9620,1830,0,40,0,0,1,0,0,400000
3628,47.4935,-122.33200000000001,5,2.5,1.0,1,7,3,2900,6650,1450,1450,54,0,0,1,0,0,352000
3629,47.7338,-122.33200000000001,3,1.75,1.0,1,7,4,1680,8648,1680,0,55,0,0,1,0,0,372500
3630,47.7489,-122.35,3,2.0,1.5,1,5,4,1750,9000,1750,0,82,0,0,1,0,0,325000
3631,47.6989,-122.399,3,1.75,1.5,1,7,4,1650,7276,1150,500,90,0,0,1,0,0,715000
3632,47.3187,-122.182,3,1.75,1.0,1,7,3,1650,8073,1100,550,38,0,0,1,0,0,234975
3633,47.7466,-122.249,3,2.25,2.0,1,8,3,1830,7943,1830,0,33,0,0,1,0,0,448500
3634,47.3146,-122.37899999999999,3,2.25,2.0,1,9,3,1850,7800,1850,0,44,0,0,1,0,0,295000
3635,47.4597,-122.162,3,2.25,1.0,1,7,4,1500,7410,1500,0,45,0,0,1,0,0,270000
3636,47.7679,-122.26100000000001,5,2.75,1.0,1,8,4,3740,6750,1980,1760,40,0,0,1,0,0,595000
3637,47.2618,-122.209,3,2.5,2.0,1,8,3,2040,7580,2040,0,20,0,0,1,0,0,319900
3638,47.2925,-122.219,2,1.75,1.0,1,7,3,1280,6774,1280,0,27,0,0,1,0,0,193000
3639,47.7145,-122.225,4,2.75,1.0,1,7,3,2020,7357,1350,670,32,0,0,1,0,0,520000
3640,47.6244,-122.109,4,2.5,1.0,1,7,4,2030,7140,1400,630,50,0,0,1,0,0,556300
3641,47.7574,-122.34299999999999,4,1.75,1.0,1,7,3,2320,7500,1220,1100,63,0,0,1,0,0,410000
3642,47.7393,-122.181,4,2.5,1.0,1,7,3,2080,7966,1200,880,48,0,0,1,0,0,480000
3643,47.7321,-122.334,4,2.5,2.0,1,8,3,2440,6581,2440,0,4,0,0,1,0,0,680000
3644,47.7362,-122.292,3,1.75,1.0,1,7,3,1880,8706,940,940,91,0,0,1,0,0,395900
3645,47.6968,-122.124,3,1.0,1.0,1,7,4,1440,7107,1000,440,38,0,0,1,0,0,478000
3646,47.2953,-122.265,4,2.5,2.0,1,9,3,2502,8306,2502,0,5,0,0,1,0,0,453000
3647,47.4501,-122.12200000000001,5,2.75,2.0,1,9,3,3080,6600,3080,0,16,0,0,1,0,0,475000
3648,47.6844,-122.016,4,3.5,2.0,1,9,3,3915,6364,3915,0,4,0,0,1,0,0,963990
3649,47.5245,-122.354,2,1.0,1.0,1,6,4,720,4125,720,0,75,0,0,1,0,0,295000
3650,47.3524,-122.175,4,2.5,2.0,1,8,3,2478,6079,2478,0,6,0,0,1,0,0,386000
3651,47.6538,-122.39299999999999,3,2.5,1.0,1,8,5,2680,4990,1440,1240,67,0,0,1,0,0,830200
3652,47.6527,-122.38600000000001,2,1.0,1.0,1,6,3,1470,6000,900,570,74,0,0,1,0,0,415000
3653,47.5658,-122.01799999999999,3,2.25,2.0,1,7,3,1440,6232,1440,0,33,0,0,1,0,0,432250
3654,47.5369,-121.887,5,2.75,2.0,1,7,3,3100,5298,3100,0,11,0,0,1,0,0,475000
3655,47.6991,-122.39200000000001,3,1.5,1.0,1,7,4,1900,5250,1500,400,75,0,0,1,0,0,562200
3656,47.3446,-122.042,4,2.5,2.0,1,8,3,3130,5240,3130,0,14,0,0,1,0,0,400000
3657,47.5719,-121.999,4,2.5,2.0,1,8,3,2000,7376,2000,0,28,0,0,1,0,0,602000
3658,47.6806,-122.287,4,1.0,1.5,1,7,3,1150,5217,1150,0,67,0,0,1,0,0,489000
3659,47.5338,-122.384,3,1.75,1.5,1,7,3,1680,6200,1680,0,102,0,0,1,0,0,545000
3660,47.5514,-122.26299999999999,4,2.5,2.0,1,8,3,2620,7328,2620,0,35,0,0,1,0,0,852000
3661,47.4145,-122.166,3,2.5,2.0,1,8,3,2653,4510,2653,0,12,0,0,1,0,0,365000
3662,47.6136,-122.303,4,1.0,1.5,1,7,3,1970,4740,1670,300,114,1,0,1,0,0,410000
3663,47.6295,-122.306,6,2.25,2.0,1,9,3,2930,4320,2130,800,105,0,0,1,0,0,1225000
3664,47.6537,-122.335,5,1.75,1.5,1,7,4,2344,4800,1544,800,97,0,0,1,0,0,791000
3665,47.6498,-122.32,3,1.75,2.0,1,9,4,2060,3300,1500,560,100,0,0,1,0,0,810000
3666,47.6816,-122.035,3,2.5,2.0,1,7,3,1470,3971,1470,0,15,0,0,1,0,0,491150
3667,47.626999999999995,-122.353,3,1.0,2.0,1,7,3,1500,2555,1500,0,108,0,0,1,0,0,707500
3668,47.5622,-122.292,2,2.5,2.0,1,9,3,1950,2162,1500,450,6,0,0,1,0,0,500000
3669,47.7325,-122.34299999999999,3,2.25,3.0,1,8,3,1340,873,1340,0,9,0,0,1,0,0,303000
3670,47.4012,-122.11,3,1.75,1.0,1,6,3,1980,273556,1040,940,62,1,0,1,0,0,350000
3671,47.6148,-122.057,3,2.5,3.0,1,8,4,2370,55321,2370,0,36,0,0,1,0,0,860000
3672,47.3045,-122.103,4,2.5,2.0,1,10,3,3750,218506,3750,0,27,0,0,1,0,0,725000
3673,47.3507,-122.089,3,2.25,2.0,1,9,3,2800,35362,2800,0,33,0,0,1,0,0,408000
3674,47.7731,-122.139,5,2.75,2.0,1,8,4,2970,36817,2970,0,40,0,0,1,0,0,699000
3675,47.4714,-122.273,4,2.5,2.0,1,9,3,2910,20067,2910,0,17,0,0,1,0,0,499950
3676,47.5771,-122.05,4,2.25,2.0,1,8,3,2610,24931,2610,0,35,0,0,1,0,0,659000
3677,47.342,-122.195,3,1.75,1.0,1,8,4,1460,10000,1460,0,51,0,0,1,0,0,260000
3678,47.2137,-121.98899999999999,3,2.5,1.5,1,7,3,1820,8722,1820,0,92,1,0,1,0,0,287000
3679,47.545,-122.229,5,3.25,1.0,1,9,4,2590,11500,2590,0,50,0,0,1,0,0,1500000
3680,47.595,-122.20299999999999,4,1.75,1.0,1,9,3,2780,11000,1560,1220,54,0,0,1,0,0,870000
3681,47.7698,-122.167,3,1.75,1.0,1,8,3,1640,10123,1340,300,41,0,0,1,0,0,471000
3682,47.7168,-122.196,3,1.0,1.0,1,7,4,1140,10320,1140,0,55,0,0,1,0,0,379000
3683,47.5314,-122.054,3,3.25,1.5,1,9,4,2580,9825,1760,820,40,0,0,1,0,0,688888
3684,47.7339,-122.18299999999999,3,2.75,1.0,1,8,3,2390,21804,1450,940,45,0,0,1,0,0,623000
3685,47.4891,-122.141,4,2.5,2.0,1,8,3,2790,9910,2790,0,15,0,0,1,0,0,518000
3686,47.7245,-121.959,4,2.5,2.0,1,7,3,3040,20682,3040,0,18,0,0,1,0,0,468000
3687,47.5106,-122.365,3,2.0,1.0,1,7,3,2190,19800,2190,0,24,0,0,1,0,0,464950
3688,47.7603,-122.215,3,1.75,1.0,1,7,4,1970,9135,1370,600,57,0,0,1,0,0,460000
3689,47.7705,-122.26,3,2.25,1.0,1,7,3,2440,8378,1480,960,56,0,0,1,0,0,565000
3690,47.4105,-122.295,3,1.0,1.0,1,7,3,1310,9529,1310,0,62,0,0,1,0,0,235000
3691,47.7186,-122.236,3,1.0,1.0,1,7,3,1350,9450,1350,0,39,0,0,1,0,0,414500
3692,47.6621,-122.189,3,1.75,1.0,1,8,3,2210,8955,1560,650,44,0,0,1,0,0,685000
3693,47.5709,-122.214,5,2.75,1.0,1,8,4,3050,8904,1650,1400,62,0,0,1,0,0,1038000
3694,47.4963,-122.249,3,1.0,1.0,1,6,3,1100,27008,960,140,83,0,0,1,0,0,157500
3695,47.5634,-122.156,4,2.75,1.0,1,9,4,2680,8500,1480,1200,56,0,0,1,0,0,1242500
3696,47.5293,-122.274,3,1.0,1.0,1,6,3,1510,6200,1010,500,63,0,0,1,0,0,299000
3697,47.4034,-122.167,4,2.5,2.0,1,8,3,2170,19785,2170,0,26,0,0,1,0,0,340000
3698,47.4211,-122.29,3,1.5,1.0,1,7,3,1170,11530,1170,0,58,0,0,1,0,0,246500
3699,47.5116,-122.161,3,1.75,1.0,1,7,4,1880,8424,1380,500,41,0,0,1,0,0,410000
3700,47.3641,-122.27799999999999,5,2.75,1.0,1,8,3,2980,8500,1540,1440,36,0,0,1,0,0,374900
3701,47.4883,-122.191,3,1.75,1.0,1,6,5,1500,8352,750,750,75,0,0,1,0,0,300000
3702,47.3124,-122.18299999999999,3,1.75,1.0,1,7,4,1100,7373,1100,0,50,0,0,1,0,0,240000
3703,47.4623,-122.13,3,2.5,2.0,1,8,3,2130,8404,2130,0,27,0,0,1,0,0,378000
3704,47.7522,-122.338,4,2.5,2.0,1,7,3,2400,7092,2400,0,21,0,0,1,0,0,442500
3705,47.7037,-122.296,6,2.0,1.0,1,7,2,1900,8240,1200,700,54,0,0,1,0,0,649950
3706,47.7278,-122.289,2,1.0,1.0,1,7,3,1140,8147,1140,0,60,0,0,1,0,0,390000
3707,47.3716,-122.31,4,1.5,1.0,1,7,4,1240,8158,1110,130,57,0,0,1,0,0,265000
3708,47.622,-122.139,4,1.75,1.0,1,8,4,2140,8000,1410,730,53,0,0,1,0,0,594000
3709,47.285,-122.206,3,1.0,1.0,1,7,4,1864,6978,1864,0,60,0,0,1,0,0,235000
3710,47.3344,-122.28,4,1.5,1.0,1,7,3,1370,7904,900,470,48,0,0,1,0,0,190848
3711,47.7281,-122.29899999999999,3,1.0,1.5,1,6,4,1180,5965,1180,0,90,0,0,1,0,0,355000
3712,47.3703,-122.314,4,3.0,2.0,1,8,3,2250,7882,1570,680,32,0,0,1,0,0,250000
3713,47.6315,-122.28200000000001,4,2.25,2.0,1,8,3,1830,7200,1750,80,95,0,0,1,0,0,1250000
3714,47.5893,-122.23200000000001,4,3.0,1.0,1,7,3,2320,7200,1260,1060,75,1,0,1,0,0,770000
3715,47.3746,-122.18299999999999,3,1.0,1.0,1,6,3,1200,7220,1200,0,41,0,0,1,0,0,225205
3716,47.7019,-122.31299999999999,3,1.75,1.0,1,7,3,1950,10633,1250,700,40,0,0,1,0,0,580000
3717,47.3893,-122.051,3,2.0,1.0,1,7,3,1310,6265,1310,0,30,0,0,1,0,0,290000
3718,47.5019,-122.235,4,1.5,1.0,1,7,4,2020,6000,1010,1010,65,0,0,1,0,0,355000
3719,47.4976,-122.225,2,1.0,1.0,1,6,2,890,6000,890,0,99,0,0,1,0,0,180000
3720,47.6374,-122.304,3,1.75,1.5,1,8,4,2050,5160,1300,750,92,0,0,1,0,0,739000
3721,47.5843,-122.385,3,1.75,1.0,1,7,4,1660,5750,1080,580,109,0,0,1,0,0,680000
3722,47.4857,-122.15299999999999,4,2.75,2.0,1,8,3,3050,4750,3050,0,4,0,0,1,0,0,563950
3723,47.7355,-122.18,3,2.0,1.0,1,7,3,1260,5460,1260,0,46,0,0,1,0,0,505000
3724,47.5374,-122.38799999999999,3,2.75,1.5,1,8,3,1970,5200,1970,0,103,1,0,1,0,0,925500
3725,47.4927,-122.17200000000001,2,1.0,1.0,1,6,5,700,5000,700,0,66,0,0,1,0,0,191000
3726,47.5311,-122.37299999999999,2,1.0,1.0,1,6,4,890,5200,890,0,77,0,0,1,0,0,299950
3727,47.6844,-122.306,3,1.0,1.0,1,7,3,1160,5969,880,280,88,0,0,1,0,0,508300
3728,47.3338,-122.053,3,2.0,2.0,1,7,3,1580,4961,1580,0,12,0,0,1,0,0,210000
3729,47.718,-122.03399999999999,2,2.0,1.0,1,8,3,1350,4220,1350,0,14,0,0,1,0,0,480000
3730,47.6461,-122.36200000000001,2,2.25,2.0,1,9,3,1460,1851,1180,280,4,0,0,1,0,0,655000
3731,47.6626,-122.337,2,2.0,1.0,1,7,2,1060,4000,1000,60,104,0,0,1,0,0,578888
3732,47.5686,-122.06,2,3.25,2.0,2,9,3,2070,3128,1760,310,30,0,0,1,0,0,1452000
3733,47.5803,-122.294,4,2.0,1.0,1,7,3,1650,3504,760,890,67,1,0,1,0,0,402500
3734,47.531000000000006,-122.04700000000001,3,2.5,2.0,1,8,3,1670,2575,1670,0,18,0,0,1,0,0,500000
3735,47.7642,-122.149,4,2.25,2.0,1,7,3,1780,2684,1780,0,16,0,0,1,0,0,435000
3736,47.6506,-122.20200000000001,3,2.5,2.0,1,9,3,2415,2186,2415,0,37,0,0,1,0,0,815000
3737,47.6688,-122.402,3,2.5,2.0,1,8,3,1580,1321,1080,500,4,0,0,1,0,0,705000
3738,47.5185,-122.376,2,1.0,1.0,1,6,3,1310,2814,810,500,74,0,0,1,0,0,299800
3739,47.5394,-122.02600000000001,4,2.0,3.0,1,7,3,1350,942,1350,0,10,0,0,1,0,0,304500
3740,47.5213,-122.35700000000001,2,2.0,2.0,1,9,3,1070,649,720,350,10,0,0,1,0,0,259950
3741,47.6718,-122.044,3,1.0,1.0,1,7,3,1610,58370,1610,0,40,0,0,1,0,0,590000
3742,47.5587,-121.904,3,1.75,1.0,1,7,3,1300,20700,1300,0,56,0,0,1,0,0,369500
3743,47.773999999999994,-122.134,4,2.25,2.0,1,7,4,2070,20280,2070,0,50,0,0,1,0,0,495000
3744,47.5796,-121.99799999999999,4,3.5,1.0,1,11,3,3350,19487,2460,890,26,0,0,1,0,0,845000
3745,47.7037,-122.24,3,1.75,2.0,1,9,3,2330,16300,2330,0,54,0,0,1,0,0,690000
3746,47.4655,-122.072,3,1.75,1.0,1,7,2,1160,257875,1160,0,38,0,0,1,0,0,361550
3747,47.6899,-122.21700000000001,4,3.5,2.0,1,11,3,4700,13730,3500,1200,60,1,0,1,0,0,2650000
3748,47.7766,-122.24799999999999,3,1.5,1.0,1,7,3,1480,7117,1170,310,58,0,0,1,0,0,285000
3749,47.3391,-122.325,5,2.5,1.0,1,9,3,5067,13315,3154,1913,50,0,0,1,0,0,452000
3750,47.6965,-122.197,3,2.25,1.0,1,7,4,1700,12615,1300,400,28,0,0,1,0,0,660000
3751,47.407,-122.21600000000001,6,4.5,2.0,1,9,3,4520,40164,3580,940,65,1,0,1,0,0,550000
3752,47.3024,-122.10600000000001,4,1.5,1.5,1,6,4,1200,11163,1200,0,48,0,0,1,0,0,178000
3753,47.3076,-122.397,3,2.5,2.0,1,10,3,3800,13071,2730,1070,24,0,0,1,0,0,450000
3754,47.5245,-122.184,5,2.75,2.0,1,8,3,3050,7520,3050,0,4,0,0,1,0,0,740000
3755,47.5418,-122.13600000000001,3,2.5,2.0,1,10,3,2940,10809,2940,0,26,0,0,1,0,0,850000
3756,47.4749,-122.155,3,1.75,1.0,1,7,4,1620,9600,1620,0,52,0,0,1,0,0,314000
3757,47.3775,-122.165,4,1.75,1.0,1,7,3,1870,22072,1070,800,59,0,0,1,0,0,285000
3758,47.7494,-122.304,4,2.5,2.0,1,8,3,2820,10125,2820,0,10,0,0,1,0,0,685000
3759,47.6775,-122.18,4,1.75,1.0,1,7,4,1440,8536,1440,0,57,0,0,1,0,0,472500
3760,47.67100000000001,-122.135,4,1.75,1.0,1,7,3,1570,16697,1030,540,37,0,0,1,0,0,525000
3761,47.3643,-122.111,3,1.5,1.0,1,7,4,2290,9600,2290,0,51,0,0,1,0,0,209950
3762,47.7664,-122.262,3,1.75,1.0,1,8,3,2160,8565,1730,430,47,0,0,1,0,0,433000
3763,47.4878,-122.34100000000001,4,2.0,1.0,1,7,3,1830,10416,1370,460,60,0,0,1,0,0,245000
3764,47.5009,-122.164,4,2.0,1.0,1,7,5,1850,9126,1850,0,55,0,0,1,0,0,329000
3765,47.7471,-122.324,4,2.0,1.0,1,7,3,1640,7200,1640,0,55,0,0,1,0,0,370000
3766,47.501999999999995,-122.228,4,1.5,1.5,1,7,3,1440,8680,1440,0,96,0,0,1,0,0,352000
3767,47.4405,-122.28,3,1.5,1.0,1,7,4,1340,8450,1340,0,60,0,0,1,0,0,255000
3768,47.4369,-122.272,3,1.0,1.0,1,6,3,970,9130,970,0,61,0,0,1,0,0,200450
3769,47.7752,-122.197,5,2.5,1.0,1,8,3,2900,8711,1650,1250,41,0,0,1,0,0,413000
3770,47.7725,-122.198,4,2.25,1.0,1,8,4,2210,8862,1270,940,41,0,0,1,0,0,465000
3771,47.3762,-122.318,4,2.5,2.0,1,8,3,2290,8796,2290,0,24,0,0,1,0,0,349900
3772,47.262,-122.22,4,2.5,2.0,1,8,4,2130,9268,2130,0,33,0,0,1,0,0,355000
3773,47.567,-122.124,3,0.75,1.0,1,6,3,1300,72309,680,620,68,1,0,1,0,0,247500
3774,47.3947,-122.197,3,1.5,1.0,1,7,4,1280,7742,1280,0,56,0,0,1,0,0,220000
3775,47.403999999999996,-122.191,3,2.5,2.0,1,7,3,1550,8134,1550,0,27,0,0,1,0,0,268000
3776,47.3645,-122.126,4,2.5,2.0,1,9,3,3120,7448,3120,0,20,0,0,1,0,0,444900
3777,47.748999999999995,-122.31200000000001,4,2.0,1.0,1,7,2,1370,8100,1370,0,71,0,0,1,0,0,420550
3778,47.5428,-121.861,4,2.5,2.0,1,9,3,3500,11306,3500,0,13,0,0,1,0,0,655000
3779,47.5652,-122.01299999999999,4,2.5,2.0,1,9,3,2240,7350,2240,0,29,0,0,1,0,0,689000
3780,47.7103,-122.23200000000001,3,2.25,1.0,1,8,3,1890,8400,1520,370,41,0,0,1,0,0,425000
3781,47.5085,-122.385,3,1.0,1.0,1,7,3,1680,7910,1680,0,69,0,0,1,0,0,599950
3782,47.5996,-122.12,3,1.75,1.0,1,7,4,1440,7800,1440,0,60,0,0,1,0,0,491000
3783,47.7238,-122.165,5,3.25,1.0,1,7,5,3160,10587,2190,970,58,0,0,1,0,0,620000
3784,47.4283,-122.323,3,1.5,1.0,1,7,3,1670,6988,1370,300,65,0,0,1,0,0,280500
3785,47.2046,-121.99600000000001,3,1.0,1.5,1,7,5,1050,7670,1050,0,63,0,0,1,0,0,235000
3786,47.528,-122.352,2,1.0,1.0,1,7,3,950,6350,950,0,67,0,0,1,0,0,287000
3787,47.7566,-122.337,3,1.5,1.0,1,7,4,1400,7550,1400,0,65,0,0,1,0,0,415250
3788,47.33,-122.27799999999999,3,2.5,2.0,1,7,3,1590,9736,1590,0,33,0,0,1,0,0,285000
3789,47.7376,-122.322,2,1.0,1.0,1,6,3,1210,7440,780,430,78,0,0,1,0,0,326000
3790,47.7355,-122.20200000000001,4,2.25,2.0,1,8,3,2200,6967,2200,0,32,0,0,1,0,0,515000
3791,47.7508,-122.286,3,1.0,1.0,1,7,3,1400,6879,1400,0,67,0,0,1,0,0,403000
3792,47.7248,-122.179,3,2.25,1.0,1,7,3,1620,7350,1170,450,49,0,0,1,0,0,460000
3793,47.77,-122.264,3,1.0,1.0,1,7,3,1190,9000,1190,0,50,0,0,1,0,0,268300
3794,47.5078,-122.161,4,2.5,1.0,1,7,5,2100,7355,2100,0,49,0,0,1,0,0,399000
3795,47.4034,-122.189,3,2.5,2.0,1,7,3,1770,6187,1770,0,26,0,0,1,0,0,245000
3796,47.3722,-122.044,3,2.5,2.0,1,8,3,1880,6047,1880,0,25,0,0,1,0,0,380000
3797,47.506,-122.241,6,3.0,1.5,1,8,3,3840,14040,2460,1380,69,0,0,1,0,0,612000
3798,47.6976,-122.288,2,1.75,1.0,1,6,3,1680,8367,840,840,104,0,0,1,0,0,334000
3799,47.3504,-122.035,3,2.25,2.0,1,7,4,1370,6600,1370,0,25,0,0,1,0,0,305000
3800,47.3743,-122.116,3,1.0,1.0,1,6,3,840,6540,840,0,48,1,0,1,0,0,232000
3801,47.6951,-122.316,2,1.0,1.0,1,7,3,1120,6380,1120,0,76,1,0,1,0,0,438000
3802,47.4984,-122.24,3,1.0,1.0,1,6,2,790,6750,790,0,74,0,0,1,0,0,170000
3803,47.7505,-122.182,4,2.75,1.0,1,8,3,2310,7350,1670,640,29,0,0,1,0,0,470000
3804,47.5153,-122.266,3,1.0,1.0,1,6,3,890,4810,890,0,108,0,0,1,0,0,153500
3805,47.6472,-122.39299999999999,3,2.25,2.0,1,9,5,2380,6000,1650,730,87,0,0,1,0,0,886000
3806,47.5336,-122.27799999999999,3,1.75,1.0,1,6,4,1350,7370,1350,0,106,0,0,1,0,0,300000
3807,47.6388,-122.406,4,3.25,1.5,1,10,4,3840,6214,2590,1250,79,0,0,1,0,0,2152500
3808,47.5674,-122.39200000000001,4,2.25,2.0,1,9,3,2580,2875,2580,0,3,0,0,1,0,0,673000
3809,47.68600000000001,-122.095,3,2.5,2.0,1,9,3,2090,6294,2090,0,14,0,0,1,0,0,566000
3810,47.5611,-122.28,3,1.0,1.0,1,7,3,960,5030,960,0,63,0,0,1,0,0,545000
3811,47.6811,-122.03399999999999,3,2.5,2.0,1,7,3,2120,5277,2120,0,13,0,0,1,0,0,561000
3812,47.3643,-122.081,3,1.0,1.0,1,6,4,1100,5200,1100,0,49,0,0,1,0,0,225500
3813,47.5211,-122.33,2,1.75,1.0,1,6,3,1740,5100,580,1160,103,0,0,1,0,0,205000
3814,47.6947,-122.346,2,1.0,1.5,1,7,3,1180,5100,1180,0,92,0,0,1,0,0,447500
3815,47.688,-122.163,4,2.5,2.0,1,9,3,3220,4031,3220,0,16,0,0,1,0,0,760000
3816,47.6964,-122.336,4,1.75,1.0,1,7,3,2040,6348,1020,1020,56,0,0,1,0,0,551000
3817,47.6761,-122.29700000000001,4,1.0,1.5,1,8,3,1780,5000,1780,0,71,0,0,1,0,0,654500
3818,47.6826,-122.39399999999999,2,2.0,1.0,1,6,5,1080,5000,1080,0,95,0,0,1,0,0,460000
3819,47.5404,-122.26799999999999,3,2.25,3.0,1,9,3,1990,4977,1990,0,6,0,0,1,0,0,715000
3820,47.6845,-122.33200000000001,5,1.5,2.0,1,8,3,1940,4800,1940,0,113,0,0,1,0,0,780000
3821,47.6893,-122.365,4,1.75,1.5,1,7,3,2320,4800,2170,150,100,0,0,1,0,0,555000
3822,47.4004,-122.20299999999999,4,2.5,2.0,1,8,3,3250,4650,3250,0,11,0,0,1,0,0,353500
3823,47.532,-122.384,4,3.25,2.0,1,9,3,2690,3995,2060,630,4,0,0,1,0,0,760000
3824,47.6529,-122.334,4,1.75,1.5,1,7,4,1530,3615,1530,0,105,0,0,1,0,0,675000
3825,47.6776,-122.361,2,1.0,1.0,1,6,4,640,2500,640,0,100,0,0,1,0,0,426000
3826,47.6401,-122.29899999999999,4,2.75,1.5,1,8,4,1590,6000,1590,0,93,0,0,1,0,0,1062500
3827,47.6892,-122.389,6,3.0,2.0,1,8,3,2800,4213,2800,0,20,0,0,1,0,0,677790
3828,47.6675,-122.316,8,2.5,1.5,1,7,3,2280,3000,1210,1070,107,0,0,1,0,0,700000
3829,47.6332,-122.10799999999999,3,2.5,2.0,1,8,3,1690,2752,1690,0,39,0,0,1,0,0,431000
3830,47.7159,-122.20299999999999,3,2.25,2.0,1,7,3,1500,2692,1500,0,32,0,0,1,0,0,400000
3831,47.6529,-122.20200000000001,3,2.5,2.0,1,9,4,2605,2216,2090,515,39,0,0,1,0,0,1017000
3832,47.6363,-122.37100000000001,2,2.25,2.0,1,8,3,1010,1107,710,300,12,0,0,1,0,0,459000
3833,47.6929,-122.34200000000001,3,2.0,3.0,1,8,3,1270,1348,1270,0,15,0,0,1,0,0,380500
3834,47.5818,-122.402,3,2.25,3.0,1,9,3,1410,905,1410,0,4,0,0,1,0,0,529500
3835,47.6933,-122.34200000000001,3,2.0,3.0,1,8,3,1270,1333,1270,0,12,0,0,1,0,0,401000
3836,47.721000000000004,-122.07799999999999,3,2.0,1.0,1,7,3,1540,67756,1540,0,118,1,0,1,0,0,450000
3837,47.5621,-121.86200000000001,3,1.0,1.0,1,6,2,960,213008,960,0,85,0,0,1,0,0,200000
3838,47.6318,-122.071,3,2.5,3.0,2,10,3,2830,4334,2830,0,12,0,0,1,0,0,1898000
3839,47.6033,-122.15799999999999,4,2.25,1.0,1,8,3,2860,26136,1640,1220,41,0,0,1,0,0,740000
3840,47.6291,-122.226,5,3.25,1.0,1,9,5,4560,19080,2490,2070,55,0,0,1,0,0,1675000
3841,47.5389,-122.242,4,2.75,1.0,1,9,4,3120,20031,1980,1140,64,1,0,1,0,0,1580000
3842,47.452,-122.19,2,1.0,1.0,1,6,3,820,8860,820,0,68,0,0,1,0,0,197500
3843,47.656000000000006,-121.913,3,1.0,1.0,1,6,3,1710,19115,1710,0,32,0,0,1,0,0,305000
3844,47.428999999999995,-122.34100000000001,3,3.25,2.0,1,10,3,3320,15022,3320,0,29,0,0,1,0,0,760000
3845,47.621,-122.15100000000001,4,2.25,2.0,1,9,4,2250,13500,2250,0,38,0,0,1,0,0,801501
3846,47.438,-122.34899999999999,3,1.5,1.0,1,8,3,1570,12412,1570,0,64,0,0,1,0,0,425000
3847,47.5628,-122.115,3,2.5,1.0,1,9,3,2110,9773,2110,0,32,0,0,1,0,0,780000
3848,47.3634,-122.101,3,1.0,1.0,1,6,4,880,18109,880,0,48,0,0,1,0,0,105000
3849,47.6446,-122.068,4,1.75,1.0,1,9,3,2010,12044,2010,0,36,0,0,1,0,0,627800
3850,47.6177,-122.21700000000001,4,2.0,1.0,1,8,5,2240,10296,2240,0,70,0,0,1,0,0,1350000
3851,47.4388,-122.339,6,2.5,1.0,1,8,5,3596,13700,1798,1798,54,0,0,1,0,0,580000
3852,47.6158,-122.10799999999999,4,1.75,1.0,1,9,4,1930,9310,1930,0,50,0,0,1,0,0,670000
3853,47.6658,-122.139,4,2.5,1.0,1,8,3,2880,9202,1780,1100,41,0,0,1,0,0,680000
3854,47.6539,-122.12100000000001,4,2.75,2.0,1,10,3,3270,9231,3270,0,23,0,0,1,0,0,940000
3855,47.4497,-122.147,3,2.75,1.5,1,8,4,3410,9360,3410,0,51,0,0,1,0,0,500000
3856,47.7339,-122.209,5,3.5,2.0,1,9,3,4495,10079,3580,915,5,0,0,1,0,0,870000
3857,47.7166,-122.20100000000001,4,2.5,1.0,1,7,3,2150,10098,1090,1060,55,0,0,1,0,0,414999
3858,47.3484,-122.29799999999999,3,2.25,1.0,1,8,4,2140,9990,2140,0,56,0,0,1,0,0,270000
3859,47.31399999999999,-122.365,3,1.75,1.0,1,7,4,1690,9826,1690,0,30,0,0,1,0,0,281000
3860,47.5566,-122.15299999999999,4,2.25,1.0,1,8,4,3320,20100,1810,1510,37,0,0,1,0,0,962000
3861,47.4518,-122.292,3,1.0,1.0,1,7,4,1010,15701,1010,0,69,0,0,1,0,0,225000
3862,47.4185,-122.212,3,2.5,2.0,1,9,3,2720,11937,2720,0,28,0,0,1,0,0,372400
3863,47.3272,-122.36200000000001,3,1.75,1.0,1,7,4,1920,11340,1230,690,41,0,0,1,0,0,324500
3864,47.4002,-122.31700000000001,4,2.5,2.0,1,8,3,2201,9542,2201,0,12,0,0,1,0,0,397000
3865,47.7523,-122.311,2,1.0,1.0,1,6,3,940,9458,940,0,70,0,0,1,0,0,265000
3866,47.6379,-122.111,4,2.5,2.0,1,9,3,3190,10034,3190,0,11,0,0,1,0,0,925000
3867,47.7161,-122.219,5,3.5,1.0,1,11,3,4090,290980,2920,1170,16,0,0,1,0,0,1290000
3868,47.2613,-122.302,3,1.75,1.0,1,7,3,1090,7647,1090,0,24,0,0,1,0,0,236000
3869,47.6684,-122.175,4,2.5,2.0,1,8,3,2460,7930,2460,0,13,0,0,1,0,0,730000
3870,47.4793,-122.336,2,1.0,1.0,1,6,3,740,8853,740,0,75,0,0,1,0,0,230500
